PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,spinDir,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle,play_by_play,run_value,wOBA_result,xwOBA_result,Family,FB_RelSpeed,FB_IVB,FB_HB,delta_velo,delta_IVB,delta_HB,dre_hat,run_suppress,fam_mu,fam_sd,StuffPlus
10,2025-09-08,13:32:12.90,2,6,"Hayes, Terry",833377,Right,OLE_REB,"Federico, Hayden",820838,Left,OLE_REB,Undefined,1,Top,1,3,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,93.94559,-3.015787,-1.630804,1936.70536,215.035635,1:15,6.7171,1.16111,5.76046,-16.86544,15.18757,9.88823,2.50083,0.46677,85.49875,-6.19839,0.139771,0.40748,85.17398,-51.528645,-45.907605,,,,,2.36281,2.36281,-50.42613,0.024149,-5.53059,8.95489,-1.0321,50,6.4568,3.43149,-136.17242,-7.72522,-10.32375,31.53893,-15.45831,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,22fed930-8ce2-11f0-b802-852e8b1ed72d,92.50138,2.36737,,8.44684,,,,0.19634,2.36737,-0.47018,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:32:12.90,2025-09-08T13:32:12.9041920-05:00,2025-09-08T18:32:12.9041920Z,GroundBall,v3,5322,5322,,,,Undefined,OLE_REB,c8ff316c-3712-4698-a35f-08ea2c5054b5,54.73896,-137.26562,15.76947,6.71529,-7.18941,-7.72916,-1.15724,3.78933,-5.16188,,0.19584,54.20355,,,,,,,,2.36826,-98.03315,,,,,,,,-0.46967,-55.94859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,,68.40219,-6.76038,-22.5735,Out,-0.195568767,0.0,0.2093285476206619,Fastball,94.04558,17.292254999999997,7.380595,,,,0.0033623641846097507,-0.0033623641846097507,0.00709721738292529,0.006600601967442501,68.30718889238595
11,2025-09-08,13:32:37.96,3,1,"Hayes, Terry",833377,Right,OLE_REB,"Goldin, Cannon",1000209292,Left,OLE_REB,Undefined,1,Top,2,0,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,82.96878,-2.217694,-2.085658,1792.381921,237.934985,2:00,6.62154,1.48265,5.54093,-32.57309,9.02705,12.0852,1.83198,0.53958,75.51026,-8.220944,0.071479,0.464215,,,,,,,,,,,,-6.74571,5.6767,-1.30999,50,6.40769,3.8789,-120.20253,-5.7487,-9.76762,25.54428,-23.95431,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,31f80240-8ce2-11f0-b802-852e8b1ed72d,81.19613,,,7.45852,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:32:37.96,2025-09-08T13:32:37.9656192-05:00,2025-09-08T18:32:37.9656192Z,,v3,5322,5322,,,,Undefined,OLE_REB,f5c27175-dd01-4072-ba33-12739b080a7b,54.95754,-121.25148,12.77214,6.62356,-4.76504,-11.97715,-1.47751,4.27999,-4.88381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,StrikeSwinging,-0.118124936,0.0,,Offspeed,94.04558,17.292254999999997,7.380595,-11.076800000000006,-8.265204999999998,4.704605000000001,-0.002119253932653444,0.002119253932653444,-5.988657624957097e-05,0.0028348068839913684,115.37417254917072
12,2025-09-08,13:33:03.16,3,2,"Hayes, Terry",833377,Right,OLE_REB,"Goldin, Cannon",1000209292,Left,OLE_REB,Undefined,1,Top,2,0,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.02489,-1.757952,-1.865573,2270.310297,88.273277,9:00,6.60747,1.65522,5.46265,-39.73935,1.21421,-8.86319,1.64904,-0.83016,76.20538,-9.015869,-3.445524,0.460593,,,,,,,,,,,,3.83949,1.64299,-1.4847,50,6.42567,4.33929,-121.68141,-5.15735,5.65163,27.93561,-29.75562,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,41021b40-8ce2-11f0-b802-852e8b1ed72d,81.83462,,,7.81951,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:33:03.16,2025-09-08T13:33:03.1696384-05:00,2025-09-08T18:33:03.1696384Z,,v3,5322,5322,,,,Undefined,OLE_REB,06e88b86-ed9a-4b59-a3b3-37759bd586ee,55.03526,-122.83196,13.96781,6.61285,-3.93183,-14.87781,-1.65862,4.10652,2.82582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,StrikeCalled,-0.065092516,0.0,,Breaking,94.04558,17.292254999999997,7.380595,-10.020690000000002,-16.078044999999996,-16.243785,-0.010730519955988461,0.010730519955988461,0.005545953463498985,0.008683169874374808,111.94164473918637
13,2025-09-08,13:33:20.57,3,3,"Hayes, Terry",833377,Right,OLE_REB,"Goldin, Cannon",1000209292,Left,OLE_REB,Undefined,1,Top,2,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,94.23727,-0.9427,-2.719301,2029.600575,196.857707,12:30,6.68855,1.36245,5.95845,-13.72717,17.69887,5.06032,4.66935,-0.73947,85.95735,-3.577711,-1.811644,0.403475,,,,,,,,,,,,-3.33736,9.62481,-1.1491,50,6.60579,6.26716,-136.74677,-2.64229,-6.31899,30.17306,-13.95037,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,4b3b2430-8ce2-11f0-b802-852e8b1ed72d,93.41963,,,8.27992,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:33:20.57,2025-09-08T13:33:20.5709824-05:00,2025-09-08T18:33:20.5709824Z,,v3,5322,5322,,,,Undefined,OLE_REB,1331bfe3-e091-42f2-b23d-ad222d3e538e,54.53983,-137.74483,15.08653,6.68556,-2.18084,-6.97519,-1.35987,6.47618,-3.15949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.0,,Fastball,94.04558,17.292254999999997,7.380595,,,,-0.0009783897620676768,0.0009783897620676768,0.00709721738292529,0.006600601967442501,81.45978911911745
14,2025-09-08,13:33:38.11,3,4,"Hayes, Terry",833377,Right,OLE_REB,"Goldin, Cannon",1000209292,Left,OLE_REB,Undefined,1,Top,2,1,2,Curveball,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,77.04603,-0.198098,-0.322004,2475.409521,21.585723,6:45,6.66598,1.25597,5.313,-63.4846,-15.41918,-6.6728,1.18967,0.39767,71.47515,-11.610944,-1.513056,0.498986,,,,,,,,,,,,3.27417,-7.31461,-1.22173,50,6.60137,0.88522,-111.97906,-2.58998,4.14636,20.72094,-41.43714,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,55d67160-8ce2-11f0-b802-852e8b1ed72d,75.53814,,,5.57088,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:33:38.11,2025-09-08T13:33:38.1105664-05:00,2025-09-08T18:33:38.1105664Z,,v3,5322,5322,,,,Undefined,OLE_REB,5b63daaa-5435-41f5-ab70-e4b748f39a1b,55.19252,-112.93581,10.36047,6.67678,-0.67669,-20.71857,-1.25818,0.69377,2.07318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,StrikeSwinging,-0.118124936,0.0,,Breaking,94.04558,17.292254999999997,7.380595,-16.99955,-32.711434999999994,-14.053394999999998,0.0009891968564840902,-0.0009891968564840902,0.005545953463498985,0.008683169874374808,84.94754700292303
15,2025-09-08,13:33:57.51,4,1,"Hayes, Terry",833377,Right,OLE_REB,"Federico, Hayden",820838,Left,OLE_REB,Undefined,1,Top,0,3,2,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,93.2936,-0.583827,-2.461263,1980.609599,205.610926,12:45,6.67262,1.04543,6.09587,-15.27733,16.63595,7.48398,4.85898,-0.60883,85.00108,-3.510792,-1.114721,0.40659,,,,,,,,,,,,-4.52949,9.03469,-0.85952,50,6.61939,5.493,-135.43231,-1.81797,-8.40075,29.96921,-15.41763,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,6140a750-8ce2-11f0-b802-852e8b1ed72d,92.7037,,,8.29252,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:33:57.51,2025-09-08T13:33:57.5134720-05:00,2025-09-08T18:33:57.5134720Z,,v3,5322,5322,,,,Undefined,OLE_REB,ea98d767-bcc0-4089-a7f5-ac0c71239e0c,54.40241,-136.40303,14.9846,6.67019,-1.31858,-7.70882,-1.04184,5.7651,-4.20037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.673,,Fastball,94.04558,17.292254999999997,7.380595,,,,-0.00029441108088888035,0.00029441108088888035,0.00709721738292529,0.006600601967442501,79.38731547337264
16,2025-09-08,13:36:59.67,1,1,"Gibson, Grayson",1000238212,Left,OLE_REB,"Randle, Brayden",814167,Left,OLE_REB,Undefined,2,Top,0,0,0,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,89.43197,-0.99702,2.541657,2261.617724,135.414375,10:30,5.66206,1.6405,5.56648,-21.26233,14.17792,12.84485,2.95779,-0.33498,81.59144,-4.974663,0.252281,0.42847,93.97812,-8.489464,-27.056998,,,,,18.54177,18.47197,-26.141115,0.142514,7.21481,7.79378,1.42985,50,5.5622,-5.19223,-129.72874,-2.97378,12.28028,27.4471,-18.90833,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,cdf41b70-8ce2-11f0-b802-852e8b1ed72d,87.96993,2.88225,,7.84053,,,,-0.25818,2.88225,0.46314,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:36:59.67,2025-09-08T13:36:59.6727296-05:00,2025-09-08T18:36:59.6727296Z,GroundBall,v3,5322,5322,,,,Undefined,OLE_REB,1e6628d1-82c3-4029-a8d4-fb198ee8ccdd,54.93316,-130.7683,13.72355,5.66127,-2.25762,-9.45416,1.63531,-5.65735,6.14014,180.324068,-0.25761,121.35162,-19.30387,,,,,,,2.88182,-20.30792,0.62814,,,,,,,0.46285,-61.98357,9.93393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,65.10945,2.89581,-16.19939,Out,-0.195568767,0.0,0.2004927249409953,Fastball,89.51198,14.17792,17.29883,,,,-0.0061216788388580076,0.0061216788388580076,0.00709721738292529,0.006600601967442501,97.04409219377526
17,2025-09-08,13:37:27.22,2,1,"Gibson, Grayson",1000238212,Left,OLE_REB,"Reuter, Collin",801469,Right,OLE_REB,Undefined,2,Top,1,0,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,79.30012,-0.505728,2.923421,1677.477337,103.70516,9:30,5.3958,1.69373,6.06856,-38.85467,4.83709,14.78599,1.68928,-0.21816,73.60083,-7.670671,0.260834,0.475742,,,,,,,,,,,,8.35997,3.00469,1.47486,50,5.33569,-5.35367,-115.26594,-2.19847,11.37184,19.20155,-28.08685,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,de642d10-8ce2-11f0-b802-852e8b1ed72d,79.22878,,,5.69929,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:37:27.22,2025-09-08T13:37:27.2222208-05:00,2025-09-08T18:37:27.2222208Z,,v3,5322,5322,,,,Undefined,OLE_REB,9ffe3b90-ff11-4308-960f-e03b426284ec,54.43379,-116.0022,9.60077,5.39934,-1.12153,-14.04342,1.6885,-5.7897,5.68592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,StrikeSwinging,-0.118124936,0.0,,Offspeed,89.51198,14.17792,17.29883,-10.211859999999987,-9.34083,-2.512839999999999,-0.001474309707660609,0.001474309707660609,-5.988657624957097e-05,0.0028348068839913684,110.8239915217791
18,2025-09-08,13:37:44.02,2,2,"Gibson, Grayson",1000238212,Left,OLE_REB,"Reuter, Collin",801469,Right,OLE_REB,Undefined,2,Top,1,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.01543,-1.432575,2.844095,1731.008602,105.343473,9:30,5.35725,1.49208,5.8829,-37.21163,4.97355,13.77493,0.92399,0.00338,75.26564,-8.259962,0.371031,0.467468,,,,,,,,,,,,7.80343,3.25402,1.27049,50,5.21966,-5.33495,-117.70774,-4.13221,11.06683,20.07184,-27.55921,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,e860f050-8ce2-11f0-b802-852e8b1ed72d,80.63113,,,5.74978,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:37:44.02,2025-09-08T13:37:44.0222720-05:00,2025-09-08T18:37:44.0222720Z,,v3,5322,5322,,,,Undefined,OLE_REB,ba27f8af-2d6e-416f-98b7-b4088f632ce0,54.6198,-118.4929,10.03592,5.36022,-3.05416,-13.7796,1.48765,-5.76786,5.53342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.0,,Offspeed,89.51198,14.17792,17.29883,-8.49655,-9.20437,-3.5238999999999994,0.0009994095273394713,-0.0009994095273394713,-5.988657624957097e-05,0.0028348068839913684,93.37152060413325
19,2025-09-08,13:38:02.82,2,3,"Gibson, Grayson",1000238212,Left,OLE_REB,"Reuter, Collin",801469,Right,OLE_REB,Undefined,2,Top,1,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.51198,-2.318428,2.81507,2326.46108,152.209846,11:00,5.62528,1.543,5.63271,-16.65143,18.8721,9.30402,2.07071,0.31031,81.29945,-5.483509,1.155779,0.428972,,,,,,,,,,,,5.50067,10.5769,1.30916,50,5.41716,-5.95565,-129.63774,-5.7488,9.309,28.50459,-14.27439,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,f3963390-8ce2-11f0-b802-852e8b1ed72d,87.86683,,,8.21252,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:38:02.82,2025-09-08T13:38:02.8213760-05:00,2025-09-08T18:38:02.8213760Z,,v3,5322,5322,,,,Undefined,OLE_REB,20eb31bb-85f5-47c7-a72b-a2c0ee13aeaf,54.8642,-130.7029,14.25229,5.62201,-5.2154,-7.1372,1.53821,-6.30351,4.6545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,StrikeCalled,-0.065092516,0.0,,Fastball,89.51198,14.17792,17.29883,,,,-0.011376195565217547,0.011376195565217547,0.00709721738292529,0.006600601967442501,112.96541801307922
20,2025-09-08,13:38:26.26,2,4,"Gibson, Grayson",1000238212,Left,OLE_REB,"Reuter, Collin",801469,Right,OLE_REB,Undefined,2,Top,1,1,2,Fastball,Sinker,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,89.9029,-0.188944,3.4512,2344.913219,120.838305,10:00,5.69855,1.51369,5.64003,-24.06651,11.1393,16.65013,3.51643,0.32232,81.49172,-4.685619,0.482803,0.42705,,,,,,,,,,,,9.43851,6.05382,1.23089,50,5.66731,-7.11319,-130.26912,-1.25879,16.10723,29.12787,-21.84292,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,01925f00-8ce3-11f0-b802-852e8b1ed72d,88.2624,,,8.41118,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:38:26.26,2025-09-08T13:38:26.2653952-05:00,2025-09-08T18:38:26.2653952Z,,v3,5322,5322,,,,Undefined,OLE_REB,7f26025c-95d8-42b6-a684-9b46e25a4b46,54.85897,-131.35108,14.56394,5.699,-0.44743,-10.92146,1.50622,-7.7115,8.05362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,StrikeSwinging,-0.118124936,0.0,,Fastball,89.51198,14.17792,17.29883,,,,-0.014345360138385522,0.014345360138385522,0.00709721738292529,0.006600601967442501,121.9620658576649
21,2025-09-08,13:38:53.81,3,1,"Gibson, Grayson",1000238212,Left,OLE_REB,"Randle, Brayden",814167,Left,OLE_REB,Undefined,2,Top,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,79.30227,-0.573357,0.972562,1515.447189,291.453067,3:45,5.47672,1.48959,5.56338,-44.40451,0.76437,-1.80583,1.2406,-0.43041,72.69132,-8.691522,1.295329,0.483717,,,,,,,,,,,,-0.62961,0.98012,1.40442,50,5.39797,-2.02436,-115.11634,-2.6311,-0.83995,22.52676,-30.86645,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,12030ce0-8ce3-11f0-b802-852e8b1ed72d,77.92256,,,6.61095,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:38:53.81,2025-09-08T13:38:53.8132992-05:00,2025-09-08T18:38:53.8132992Z,,v3,5322,5322,,,,Undefined,OLE_REB,3b2d9434-c60a-4b14-ac72-22bf9ab8725f,54.93685,-116.07839,11.26338,5.48219,-1.31288,-15.43322,1.49011,-1.98848,-0.41997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.0,,Breaking,89.51198,14.17792,17.29883,-10.209710000000001,-13.41355,-19.10466,0.01317566109346652,-0.01317566109346652,0.005545953463498985,0.008683169874374808,56.87838697659138
22,2025-09-08,13:39:06.84,3,2,"Gibson, Grayson",1000238212,Left,OLE_REB,"Randle, Brayden",814167,Left,OLE_REB,Undefined,2,Top,2,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.09239,-2.23739,4.332364,2385.014006,127.318352,10:15,5.66382,1.56627,5.52416,-20.56753,14.53434,17.5571,1.85101,1.02879,82.25812,-6.077774,1.213037,0.426419,,,,,,,,,,,,10.0015,8.29229,1.20052,50,5.45498,-9.07924,-130.37303,-5.80293,17.22338,27.26792,-17.89406,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,19a390a0-8ce3-11f0-b802-852e8b1ed72d,88.39296,,,7.83427,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:39:06.84,2025-09-08T13:39:06.8493312-05:00,2025-09-08T18:39:06.8493312Z,,v3,5322,5322,,,,Undefined,OLE_REB,47d74d55-65c6-4355-8559-89baa712f831,54.97517,-131.40949,13.63396,5.66262,-5.12278,-8.94703,1.55806,-9.7339,8.61169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.0,,Fastball,89.51198,14.17792,17.29883,,,,-0.012008659232329015,0.012008659232329015,0.00709721738292529,0.006600601967442501,114.88179979228995
23,2025-09-08,13:39:21.12,3,3,"Gibson, Grayson",1000238212,Left,OLE_REB,"Randle, Brayden",814167,Left,OLE_REB,Undefined,2,Top,2,2,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.70169,-1.159451,3.170377,2345.158387,137.9994,10:30,5.49792,1.50927,5.55755,-21.38966,13.76174,11.40099,2.63032,0.50588,82.12807,-5.148004,1.140495,0.42672,,,,,,,,,,,,6.58185,7.59831,1.24262,50,5.3836,-6.69287,-130.07236,-3.36304,11.31239,26.4598,-19.11465,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,22483df0-8ce3-11f0-b802-852e8b1ed72d,88.33068,,,7.57362,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:39:21.12,2025-09-08T13:39:21.1251200-05:00,2025-09-08T18:39:21.1251200Z,,v3,5322,5322,,,,Undefined,OLE_REB,e48be86f-aa19-4d05-b7cf-44b57cb94bcf,54.94133,-131.07369,13.2299,5.49718,-2.63968,-9.55733,1.504,-7.12096,5.6562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,StrikeCalled,-0.065092516,0.0,,Fastball,89.51198,14.17792,17.29883,,,,-0.005000939594786613,0.005000939594786613,0.00709721738292529,0.006600601967442501,93.64822239402231
24,2025-09-08,13:39:32.87,3,4,"Gibson, Grayson",1000238212,Left,OLE_REB,"Randle, Brayden",814167,Left,OLE_REB,Undefined,2,Top,2,2,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,80.51748,-2.142442,4.629614,1840.590896,112.698187,9:45,5.41064,1.45454,5.89391,-35.0462,8.39638,16.63836,0.49349,1.46676,73.79955,-8.612286,1.650996,0.474383,,,,,,,,,,,,9.82036,5.35146,1.09042,50,5.2174,-8.80077,-116.53455,-5.46182,13.47513,22.34261,-24.83097,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,2948b120-8ce3-11f0-b802-852e8b1ed72d,79.45567,,,6.71793,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:39:32.87,2025-09-08T13:39:32.8751616-05:00,2025-09-08T18:39:32.8751616Z,,v3,5322,5322,,,,Undefined,OLE_REB,057c508b-239c-403f-81c0-c8420665e2f6,54.60618,-117.41435,11.17131,5.41323,-4.48404,-12.41549,1.44741,-9.33139,6.73757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.0,,Offspeed,89.51198,14.17792,17.29883,-8.994499999999988,-5.78154,-0.6604700000000001,0.00027994822063267773,-0.00027994822063267773,-5.988657624957097e-05,0.0028348068839913684,98.44743114160029
25,2025-09-08,13:39:52.38,3,5,"Gibson, Grayson",1000238212,Left,OLE_REB,"Randle, Brayden",814167,Left,OLE_REB,Undefined,2,Top,2,3,1,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,80.18538,-0.43426,2.693069,1649.460567,108.775361,9:45,5.41778,1.46283,6.09876,-36.6586,6.70307,15.47674,1.9608,-0.25992,73.19438,-7.254005,-0.095569,0.473941,,,,,,,,,,,,8.84646,3.98583,1.26374,50,5.36496,-4.91361,-116.40196,-1.97902,12.05709,23.20194,-26.74164,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,34e60500-8ce3-11f0-b802-852e8b1ed72d,79.52977,,,6.991,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:39:52.38,2025-09-08T13:39:52.3808256-05:00,2025-09-08T18:39:52.3808256Z,,v3,5322,5322,,,,Undefined,OLE_REB,55c4a958-fa89-4ef5-b63a-efe09b1bfb51,54.40237,-117.27618,11.60097,5.42055,-0.97142,-13.37082,1.45743,-5.36791,6.02854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,FoulBallNotFieldable,-0.038050274,0.0,,Offspeed,89.51198,14.17792,17.29883,-9.3266,-7.47485,-1.8220899999999993,0.0009994095273394713,-0.0009994095273394713,-5.988657624957097e-05,0.0028348068839913684,93.37152060413325
